date,no2
01/01/2011 00:15,117.4228286
01/01/2011 00:30,185.5764188
01/01/2011 00:45,181.3635528
01/01/2011 01:00,178.7691231
01/01/2011 01:15,140.7443264
01/01/2011 01:30,116.3167894
01/01/2011 01:45,41.53765768
01/01/2011 02:00,42.5242683
01/01/2011 02:15,50.98483601
01/01/2011 02:30,49.7397217
01/01/2011 02:45,52.60572091
01/01/2011 03:00,84.39031156
01/01/2011 03:15,75.18761463
01/01/2011 03:30,44.91004712
01/01/2011 03:45,55.40231648
01/01/2011 04:00,89.22151654
01/01/2011 04:15,24.53688407
01/01/2011 04:30,29.87560795
01/01/2011 04:45,24.41586769
01/01/2011 05:00,18.34568913
01/01/2011 05:15,29.10044122
01/01/2011 05:30,28.71269525
01/01/2011 05:45,23.0759451
01/01/2011 06:00,21.98475077
01/01/2011 06:15,30.37780871
01/01/2011 06:30,120.2546425
01/01/2011 06:45,96.75999912
01/01/2011 07:00,31.02325491
01/01/2011 07:15,36.79957754
01/01/2011 07:30,26.40429728
01/01/2011 07:45,26.29736058
01/01/2011 08:00,42.0961389
01/01/2011 08:15,51.45593139
01/01/2011 08:30,56.4206829
01/01/2011 08:45,42.63432319
01/01/2011 09:00,51.18493581
01/01/2011 09:15,24.63253407
01/01/2011 09:30,20.08523742
01/01/2011 09:45,25.10554245
01/01/2011 10:00,25.95210234
01/01/2011 10:15,29.13667344
01/01/2011 10:30,35.48314659
01/01/2011 10:45,34.08983217
01/01/2011 11:00,39.19819259
01/01/2011 11:15,47.07653875
01/01/2011 11:30,49.11070817
01/01/2011 11:45,47.61273352
01/01/2011 12:00,32.69435606
01/01/2011 12:15,48.69730887
01/01/2011 12:30,55.58611752
01/01/2011 12:45,76.98635114
01/01/2011 13:00,53.86095499
01/01/2011 13:15,56.72672464
01/01/2011 13:30,69.79360505
01/01/2011 13:45,77.04136902
01/01/2011 14:00,79.90625869
01/01/2011 14:15,77.24644262
01/01/2011 14:30,59.1512991
01/01/2011 14:45,61.06703469
01/01/2011 15:00,73.23838241
01/01/2011 15:15,71.73107232
01/01/2011 15:30,52.63062817
01/01/2011 15:45,49.20492342
01/01/2011 16:00,49.1952819
01/01/2011 16:15,64.84798354
01/01/2011 16:30,74.77366056
01/01/2011 16:45,84.62107675
01/01/2011 17:00,77.77649666
01/01/2011 17:15,58.77629371
01/01/2011 17:30,63.08611054
01/01/2011 17:45,54.24317239
01/01/2011 18:00,52.94556536
01/01/2011 18:15,56.91349083
01/01/2011 18:30,75.74626802
01/01/2011 18:45,68.56991634
01/01/2011 19:00,50.95757576
01/01/2011 19:15,54.36682871
01/01/2011 19:30,58.31594939
01/01/2011 19:45,58.57133489
01/01/2011 20:00,46.01907061
01/01/2011 20:15,58.19412955
01/01/2011 20:30,40.15390826
01/01/2011 20:45,36.97291447
01/01/2011 21:00,45.77548832
01/01/2011 21:15,37.42732849
01/01/2011 21:30,37.84176081
01/01/2011 21:45,36.10823847
01/01/2011 22:00,44.87454184
01/01/2011 22:15,29.4900428
01/01/2011 22:30,29.02064999
01/01/2011 22:45,19.66070446
01/01/2011 23:00,24.47046471
01/01/2011 23:15,26.91269616
01/01/2011 23:30,24.27968122
01/01/2011 23:45,31.81351521
01/01/2011 00:00,28.74892747
02/01/2011 00:15,34.81591132
