date,no2
01/01/2013 00:15,19.37761872
01/01/2013 00:30,13.41303776
01/01/2013 00:45,17.35410471
01/01/2013 01:00,25.86942248
01/01/2013 01:15,15.1578468
01/01/2013 01:30,23.55656722
01/01/2013 01:45,25.20786882
01/01/2013 02:00,11.61495167
01/01/2013 02:15,15.21892889
01/01/2013 02:30,22.39160761
01/01/2013 02:45,14.76904868
01/01/2013 03:00,13.92581741
01/01/2013 03:15,9.69414663
01/01/2013 03:30,7.90503251
01/01/2013 03:45,9.62455169
01/01/2013 04:00,8.56761919
01/01/2013 04:15,11.25683807
01/01/2013 04:30,8.10832702
01/01/2013 04:45,5.20781729
01/01/2013 05:00,6.20169731
01/01/2013 05:15,5.26335168
01/01/2013 05:30,6.20686241
01/01/2013 05:45,4.53176309
01/01/2013 06:00,4.57602991
01/01/2013 06:15,2.26568068
01/01/2013 06:30,3.36357051
01/01/2013 06:45,3.02956071
01/01/2013 07:00,4.66995821
01/01/2013 07:15,7.29620113
01/01/2013 07:30,10.01409588
01/01/2013 07:45,4.28104531
01/01/2013 08:00,5.23802356
01/01/2013 08:15,4.1783746
01/01/2013 08:30,6.37463251
01/01/2013 08:45,5.44321194
01/01/2013 09:00,4.22721349
01/01/2013 09:15,3.39842537
01/01/2013 09:30,5.87092048
01/01/2013 09:45,7.34433221
01/01/2013 10:00,6.52216307
01/01/2013 10:15,4.3526489
01/01/2013 10:30,6.06070921
01/01/2013 10:45,7.01240758
01/01/2013 11:00,13.81228086
01/01/2013 11:15,7.83721666
01/01/2013 11:30,12.39790431
01/01/2013 11:45,8.2436909
01/01/2013 12:00,8.32994807
01/01/2013 12:15,10.52840593
01/01/2013 12:30,10.45865795
01/01/2013 12:45,8.1832401
01/01/2013 13:00,8.67683236
01/01/2013 13:15,10.82224273
01/01/2013 13:30,10.58480117
01/01/2013 13:45,13.94039447
01/01/2013 14:00,11.02999453
01/01/2013 14:15,11.18559795
01/01/2013 14:30,10.01059509
01/01/2013 14:45,12.54365578
01/01/2013 15:00,14.24301194
01/01/2013 15:15,8.15173299
01/01/2013 15:30,14.47896136
01/01/2013 15:45,8.7372449
01/01/2013 16:00,11.36191916
01/01/2013 16:15,9.03829371
01/01/2013 16:30,6.97271283
01/01/2013 16:45,13.27197314
01/01/2013 17:00,12.33039454
01/01/2013 17:15,9.97447765
01/01/2013 17:30,10.24212548
01/01/2013 17:45,10.3682687
01/01/2013 18:00,14.83822276
01/01/2013 18:15,9.87463818
01/01/2013 18:30,9.22056435
01/01/2013 18:45,9.47820719
01/01/2013 19:00,11.4464355
01/01/2013 19:15,19.0636189
01/01/2013 19:30,11.71085036
01/01/2013 19:45,11.87582748
01/01/2013 20:00,9.52913125
01/01/2013 20:15,9.1341924
01/01/2013 20:30,7.53274358
01/01/2013 20:45,11.01258623
01/01/2013 21:00,12.64297874
01/01/2013 21:15,10.64796843
01/01/2013 21:30,5.09636591
01/01/2013 21:45,6.04877209
01/01/2013 22:00,9.29798346
01/01/2013 22:15,6.07823229
01/01/2013 22:30,5.30832631
01/01/2013 22:45,2.26087905
01/01/2013 23:00,4.77184459
01/01/2013 23:15,4.13339997
01/01/2013 23:30,2.27103708
01/01/2013 23:45,1.7211261
01/01/2013 00:00,3.56072429
02/01/2013 00:15,0.79096811
02/01/2013 00:30,2.59161762
02/01/2013 00:45,0.69439987
02/01/2013 01:00,0.83192544
02/01/2013 01:15,0
02/01/2013 01:30,2.24563244
02/01/2013 01:45,1.59576721
02/01/2013 02:00,0
02/01/2013 02:15,0
02/01/2013 02:30,0.21691507
02/01/2013 02:45,0.67438989
02/01/2013 03:00,1.36438986
02/01/2013 03:15,1.86680105
02/01/2013 03:30,0
02/01/2013 03:45,0
02/01/2013 04:00,10.92498996
02/01/2013 04:15,9.35910381
02/01/2013 04:30,10.43038381
02/01/2013 04:45,17.91201203
02/01/2013 05:00,12.57527767
02/01/2013 05:15,9.42613533
02/01/2013 05:30,19.38523246
02/01/2013 05:45,15.39442751
02/01/2013 06:00,14.90473777
02/01/2013 06:15,18.34783169
02/01/2013 06:30,23.5473083
02/01/2013 06:45,17.87796063
02/01/2013 07:00,39.84635525
02/01/2013 07:15,42.63631271
02/01/2013 07:30,56.44941616
02/01/2013 07:45,74.25919747
02/01/2013 08:00,66.91932255
02/01/2013 08:15,84.99170137
02/01/2013 08:30,53.75834167
02/01/2013 08:45,56.66359564
02/01/2013 09:00,50.72252545
02/01/2013 09:15,77.20429923
02/01/2013 09:30,63.29462754
02/01/2013 09:45,0
02/01/2013 10:00,37.38742331
02/01/2013 10:15,75.68893541
02/01/2013 10:30,76.84480827
02/01/2013 10:45,70.77648532
02/01/2013 11:00,69.25027479
02/01/2013 11:15,56.15760714
02/01/2013 11:30,49.95326989
02/01/2013 11:45,49.39245481
02/01/2013 12:00,51.27781196
02/01/2013 12:15,69.50279079
02/01/2013 12:30,70.39939476
02/01/2013 12:45,49.3584608
02/01/2013 13:00,63.51079654
02/01/2013 13:15,49.30160644
02/01/2013 13:30,43.42925121
02/01/2013 13:45,30.99354602
02/01/2013 14:00,52.27278239
02/01/2013 14:15,42.31756865
02/01/2013 14:30,38.08145971
02/01/2013 14:45,56.5268544
02/01/2013 15:00,47.47832614
02/01/2013 15:15,30.46039292
